Exited
7173,0
4043,0
2648,0
6000,1
7927,1
2826,0
4094,0
7774,0
9258,0
8113,0
4772,0
1947,0
6109,1
2299,0
7844,0
4382,0
5425,0
6771,0
8578,0
4291,0
528,1
1233,0
779,0
5859,0
3059,0
8587,0
1860,0
8438,1
7403,1
4639,0
4250,0
1992,0
7379,0
7305,0
5303,0
8192,0
7447,0
2471,0
7197,0
5312,0
9035,0
1396,1
4002,0
5371,1
3235,0
1042,1
3298,0
7256,0
257,0
7286,0
8616,0
7816,0
5843,0
2089,0
7702,0
503,0
5265,0
8814,0
1345,0
8455,0
5046,0
2248,0
4981,1
372,0
8454,0
3370,1
2006,0
3656,1
8327,0
7521,0
4001,1
6072,0
8736,0
997,0
8179,0
3290,0
1176,0
551,1
744,0
7223,1
4554,0
2859,0
8820,0
3459,0
2724,0
6847,0
7615,0
7547,0
9174,0
6393,0
5358,0
9488,0
2968,0
693,0
2533,0
6399,1
982,0
5364,0
79,0
4053,0
6258,0
9576,0
9025,0
3107,1
3601,1
6073,0
8126,1
2142,0
6310,0
2268,1
445,0
4883,0
4466,0
9026,0
6632,0
3316,1
1701,1
2526,0
68,0
1168,0
48,0
1053,0
4029,0
880,1
2651,0
7759,1
2439,1
4924,0
1467,0
7292,0
5035,0
2441,0
6554,0
230,0
1320,0
41,1
777,1
8950,0
8404,0
1729,0
3910,1
579,0
9941,0
5839,0
8271,0
7275,0
1491,1
9109,0
5610,0
61,0
5471,1
3905,0
6531,0
402,0
332,0
2084,1
9557,0
164,1
4379,0
2715,0
8923,1
7346,0
5453,0
7046,0
1334,0
8698,0
1659,0
3578,1
753,0
6584,0
706,0
3014,0
8558,0
9875,0
9582,0
8928,0
9556,1
8983,0
1834,0
2996,0
5427,0
3879,1
7156,0
5081,0
9114,0
7244,0
5400,0
5395,0
9427,0
2246,0
835,0
8394,0
9042,0
432,0
3378,0
6817,1
8131,0
9621,0
6066,0
1193,1
6934,0
5461,0
3071,0
3044,0
3263,1
2729,0
3433,0
433,1
3272,1
7001,0
9726,0
104,1
3315,0
1656,0
1533,0
4680,0
8813,0
9002,0
6622,0
1443,1
214,0
5356,1
9218,1
6322,0
4989,0
1419,0
9516,0
8606,0
181,0
4352,0
8700,0
2446,0
5321,0
8045,0
5684,0
3532,1
8244,0
7976,0
3698,0
70,1
544,1
1204,0
3078,0
9106,1
9120,0
9680,0
6180,0
8329,0
4284,0
4007,0
8713,0
877,0
8060,1
196,0
9746,0
4010,0
9962,1
2571,0
3753,0
9247,0
8628,0
9368,0
6159,1
4791,0
5337,1
3024,0
2718,0
8655,0
6916,0
3984,0
7308,1
5953,0
3844,0
2682,0
4024,0
8715,0
3139,0
4237,0
218,1
6618,0
9606,0
5268,0
2543,0
2870,0
1244,0
420,1
6227,0
2058,0
8493,1
6434,0
3422,0
4510,0
1166,0
254,0
415,0
9175,0
3469,0
3050,1
759,0
1385,0
654,0
1201,1
2413,0
5579,0
5993,0
5294,0
3055,0
2830,0
2970,1
328,0
4270,0
5994,0
4392,0
2063,1
8301,1
9013,0
9329,0
5169,0
4429,1
1281,1
3381,0
2636,0
3328,1
6436,0
5018,1
7324,1
3795,0
2663,0
8282,0
1282,0
4148,0
1362,0
1437,0
9628,0
3441,0
56,0
4597,1
8479,0
5365,0
1844,0
5515,0
8573,0
6263,0
2880,1
1743,0
8398,1
4169,0
5197,0
8993,0
740,0
9066,0
1624,0
524,0
7999,0
4419,0
5426,0
6689,0
7382,0
435,0
2960,0
308,1
1565,0
2631,0
5597,0
9477,1
401,0
3826,0
881,1
3997,0
7118,0
3265,0
8406,0
5009,0
5736,0
5554,0
288,0
5564,0
8324,0
2623,0
8859,0
476,0
8591,0
9713,0
6522,0
3111,0
9470,0
737,0
3133,0
8047,0
6551,0
5407,0
5563,0
5328,0
6718,0
5118,0
4619,1
3689,0
7716,0
1839,0
1995,0
2399,0
6510,1
9356,1
4119,0
5894,0
800,0
8423,1
7680,0
1405,1
5431,0
69,0
9543,0
2759,0
8294,0
1586,0
6666,0
8014,0
1074,0
3063,0
6487,0
4705,0
9069,1
2603,0
7738,0
1579,0
5058,0
5753,0
3548,0
409,0
4097,0
6461,0
5601,0
5231,1
3777,0
2726,0
477,0
1329,1
4035,0
9642,0
1777,0
6096,0
751,0
5792,0
4060,0
9041,0
6030,0
5898,0
9338,0
9160,0
9996,0
5151,0
468,0
1545,0
6311,0
2683,0
8966,0
6181,0
1025,0
5112,0
8562,1
5368,1
2354,0
7278,0
3602,0
773,0
6773,0
8809,0
3382,0
641,0
4233,0
3815,0
4104,1
9925,0
1108,0
3527,0
3495,0
1420,0
6923,0
3881,0
8353,1
6245,0
4938,0
6798,0
7812,0
1680,0
6715,0
633,0
2569,0
7359,0
2166,0
8169,0
8845,0
2825,0
4087,0
6243,0
8364,1
3941,1
9179,0
8075,1
9195,1
4128,0
1172,0
8668,0
4222,1
4834,1
2576,0
1989,0
6973,0
5836,0
4532,0
3209,0
3855,0
2628,1
7803,0
1410,1
8257,0
7386,0
4303,1
6750,1
6555,0
815,0
2404,1
5397,0
9956,1
2131,0
1797,1
3090,1
4184,1
4564,0
5030,0
8048,0
122,0
179,1
9250,0
8095,1
6429,0
9737,0
4992,1
1157,0
9003,0
1532,0
8992,0
7859,0
9110,0
1535,0
9259,0
5517,0
2605,0
6127,0
9141,0
7458,0
2177,0
7990,0
2351,1
9177,0
3502,1
2134,0
1480,0
2793,0
4843,0
9780,0
9934,1
4762,0
7191,0
6041,0
9636,1
3445,0
8149,0
7765,0
3620,0
1952,0
555,1
4264,1
1163,0
1584,0
6151,0
9720,0
5837,0
5261,0
5239,0
7913,0
9162,1
1598,1
7182,0
300,0
9660,0
6947,0
3794,0
4572,0
4335,1
2858,0
5694,0
3142,0
1359,0
4533,1
9749,0
5687,0
486,0
7836,0
9554,1
5900,0
8116,1
7362,0
1152,0
5382,0
9741,0
5424,1
8807,1
5186,0
8409,0
6189,0
9702,0
8269,1
5314,1
9903,0
665,0
3353,0
8851,0
8061,0
642,0
9242,0
176,0
6431,0
9910,1
3438,0
786,0
6391,0
9065,0
9927,0
3202,0
4803,0
7835,0
7940,0
91,0
5762,0
9027,0
9504,0
8237,0
1971,0
2905,0
530,0
3635,0
996,0
5852,0
4226,0
5616,0
2312,1
2154,1
5317,0
1427,1
8630,0
6032,0
4415,0
8818,0
3085,1
7798,0
9153,1
8209,0
9573,0
9534,0
495,0
3749,0
2321,0
4267,0
3405,0
151,1
7369,0
694,0
4417,0
5697,0
1738,0
3001,0
167,0
6111,0
4622,0
2865,0
8544,0
4702,0
2883,0
3031,0
8183,0
8980,0
8528,0
5681,0
7209,1
5991,0
2276,1
7132,1
5705,0
7998,1
5292,0
4304,0
7445,1
428,0
7068,1
6364,0
4215,1
426,0
2223,0
100,0
9244,0
3307,0
2762,0
5857,1
4738,1
7092,0
9632,0
3286,0
7712,0
7868,0
6067,0
9235,0
3577,0
1465,0
7675,0
2234,1
1744,0
9754,0
6094,0
8781,0
9401,1
8371,1
5027,0
9234,1
3944,0
6862,0
5350,1
9422,0
2121,0
4972,0
8576,0
3784,0
6872,0
916,1
9394,0
7252,0
8012,0
5821,1
4403,1
4863,0
8515,0
5422,0
7733,1
1203,0
3768,0
5357,0
3852,0
1926,0
3114,1
2641,0
7639,0
7360,0
8182,0
7610,0
2728,0
9597,0
4985,0
6846,0
7698,1
4012,0
2626,0
7238,1
8255,0
9565,1
805,1
4634,1
5247,0
5566,0
5739,0
5143,1
8265,1
4459,0
1242,0
6945,0
5740,0
5325,1
547,0
3022,0
5761,0
4031,0
26,0
4952,0
5152,0
2508,0
1433,0
2582,0
1302,0
5812,0
7349,0
5281,0
6114,1
1221,0
7435,1
2548,1
750,0
437,0
4371,1
4448,0
2847,1
1173,0
7495,0
2699,0
9888,0
9506,0
6395,0
2481,0
5456,0
8444,0
2706,0
4661,0
326,0
1039,0
2637,0
5022,0
2499,1
1004,0
2861,0
3233,0
1870,0
4245,0
6927,0
8385,0
534,0
9827,0
7148,0
7365,1
585,1
9914,0
3035,1
4428,0
4089,0
1703,0
4295,1
5719,0
491,0
6899,1
4353,0
2836,0
2266,1
7718,1
9523,0
8022,1
4707,0
9843,0
2900,1
9618,0
2944,0
1916,1
3185,1
8626,1
9434,0
7255,1
4246,0
8615,0
5146,0
8565,1
2518,1
397,0
1317,1
4560,0
121,0
2449,1
8855,0
8108,0
1566,0
1984,0
4333,0
7910,0
9286,1
3918,0
2173,0
3283,0
8495,1
8584,0
2333,0
573,1
3660,0
9075,1
981,0
9370,1
1407,0
535,1
4315,0
4598,0
8622,0
8758,0
1434,0
6994,0
2579,1
9403,0
3269,0
9553,0
3838,1
1867,0
1454,1
1786,1
9912,0
7095,1
2521,0
4439,0
1820,0
5615,0
2929,0
51,0
4726,0
5716,0
5465,0
469,0
2629,1
6513,0
7467,0
3945,0
6204,0
4262,0
1858,0
9532,0
865,0
6390,0
7212,1
4921,1
8101,1
4792,0
8854,0
6250,0
5936,1
425,0
188,0
5629,0
4359,0
228,1
7757,0
7677,0
2741,0
1041,0
4075,0
9140,0
6118,0
6902,0
471,1
2921,0
1905,0
8876,1
801,0
1487,1
8441,0
227,1
7890,0
1128,0
5070,0
9166,1
2208,1
7993,0
9842,0
6559,0
9921,0
3153,0
4441,0
7505,0
8957,0
6215,0
9598,0
2144,0
7411,0
8929,0
2374,0
2577,0
1632,0
4832,0
2298,0
5033,1
156,0
8046,0
6706,0
3349,1
2879,1
3413,0
7768,0
4189,0
9610,0
9734,0
7251,0
7613,0
6919,0
9681,0
9671,0
4794,0
5654,0
2495,1
7304,0
2372,1
4091,0
9471,0
3461,0
7006,0
5391,0
7172,0
5696,0
5664,1
4503,0
2550,0
4715,0
847,0
3344,0
938,0
4825,0
9693,1
8863,1
8610,0
5354,0
5477,0
9723,0
756,0
4750,0
2644,0
4162,0
8648,1
3165,0
6497,1
5987,0
3873,0
7751,0
6523,0
3418,0
9904,0
2061,0
549,0
4453,0
2812,0
8777,0
8995,0
2549,1
6069,0
3169,0
7054,0
4828,0
9570,0
1259,0
8712,0
3661,0
7922,0
1024,0
4965,0
752,0
3942,0
3710,0
9960,1
1951,1
6314,1
351,0
1511,0
4829,0
9616,0
3746,1
5799,1
701,0
3693,1
4614,0
7213,1
561,0
2318,0
3098,0
4838,0
3150,0
5608,0
4299,0
4618,0
4074,0
3994,0
6373,0
6167,0
1047,1
2939,1
1808,0
3166,1
414,0
1340,1
9371,0
7740,1
5060,0
4633,0
4609,0
7366,0
1469,1
1710,0
6270,0
8732,0
2271,0
1583,1
1412,0
4111,0
7652,0
6693,0
1722,0
2024,1
2212,0
1507,0
2622,0
5290,1
9128,1
1321,0
842,0
1146,0
3624,0
4280,1
9010,1
8986,0
4681,0
463,1
1754,0
3936,0
7933,0
9460,0
4401,0
4700,0
8991,1
378,0
3106,0
8215,1
1335,1
1223,0
3848,0
2716,0
6837,0
2952,0
1350,0
1082,1
6453,0
1811,0
4121,0
1351,1
7817,0
8796,0
1894,0
6639,0
565,0
3903,0
7100,0
3673,0
4366,0
7545,0
1212,1
1189,1
3955,0
898,1
4786,0
8092,0
4602,0
8896,0
3454,0
3609,0
8157,0
8765,0
9677,1
7572,0
3909,0
4028,0
3931,0
2332,0
7302,0
2262,1
9260,0
5781,0
2595,0
7200,0
3593,0
5216,0
1030,0
7433,1
7877,1
8823,0
8236,0
5733,1
5378,0
7762,0
1755,1
7355,0
4161,0
231,0
8104,0
110,0
5457,0
6708,0
2514,0
5961,0
4279,0
4720,0
2917,1
9390,0
2992,0
2317,0
4847,0
4292,1
6991,1
1515,0
216,0
9213,0
9061,0
8417,0
2263,0
5326,1
6840,0
8498,0
6010,0
893,1
1490,0
3003,0
1850,0
5199,0
6380,1
324,0
1215,1
2899,0
2933,0
3658,1
8678,0
6673,0
7972,0
8586,0
6169,0
9724,0
1129,1
8856,0
2918,1
3902,1
7947,0
9097,0
3827,1
4923,0
208,1
3254,1
2795,0
5106,0
9011,0
798,0
9105,0
734,1
2244,0
178,0
5830,0
7008,1
1174,1
6642,0
5848,0
1831,0
7995,0
9279,0
7897,0
8597,1
8522,0
198,0
7928,0
7076,0
9284,0
1097,0
548,0
6908,0
8229,0
4706,0
6912,1
3369,0
7583,0
2532,0
4055,0
2314,0
6653,0
6885,0
5937,0
2815,0
3437,0
3880,0
4157,0
66,0
7866,0
616,0
1118,0
3260,1
3401,0
3692,0
937,0
6604,0
2572,0
7536,1
6324,1
622,0
1681,0
2126,0
787,0
3332,0
7236,0
1092,1
9103,0
5020,1
9353,0
5944,0
3280,1
8186,1
2201,0
1160,1
5581,0
3592,1
3952,0
9691,0
6247,0
4153,1
478,0
1352,1
4309,1
5698,0
2647,1
8460,1
8198,1
7689,0
9257,0
2589,0
1033,0
4686,1
5011,1
2598,0
5819,0
4608,1
8470,0
9040,0
7450,0
4671,1
5583,0
3717,0
9327,0
3928,0
3617,1
1425,0
9378,0
2919,0
3819,1
1871,0
5487,0
480,0
5972,1
9600,1
2888,0
6686,0
6315,1
527,0
4129,1
722,0
5120,0
4722,0
220,0
9188,0
1935,0
344,0
8332,0
9674,0
4483,1
9706,0
8486,1
9216,0
6903,0
9154,0
5960,1
7034,1
6051,0
2391,0
7181,1
4328,0
6452,0
1983,0
8246,0
1554,0
4850,1
9095,0
9922,0
7532,0
6853,0
4641,0
2881,0
1677,0
4885,0
1964,1
901,0
7130,0
3068,0
2296,1
6237,0
5862,0
296,0
8778,0
57,0
7242,1
4385,0
2984,0
27,0
4407,0
9877,1
2676,1
8545,0
5262,0
5841,1
7021,0
3248,0
5667,0
3884,0
7663,0
295,0
3161,0
2580,1
3870,0
9210,1
4404,0
6952,0
648,0
1370,0
9855,0
6992,1
5532,0
9620,0
5708,0
4209,1
681,0
434,0
9309,0
4824,0
9761,0
3159,0
1489,0
2987,1
812,0
1882,0
9267,0
4936,1
9935,0
1940,1
3296,0
3534,0
4525,0
3729,0
7015,0
1612,1
1181,0
1375,0
9224,0
3946,0
7210,0
5211,0
63,0
626,0
4421,0
1669,0
2112,0
5804,1
9763,0
4032,0
6545,0
7948,0
84,0
9180,0
1462,1
2283,0
2887,0
5834,1
684,0
4469,1
418,0
5228,0
4253,0
2709,0
2357,0
8059,0
1366,0
6277,0
3916,0
293,1
2639,1
9458,0
1506,0
9037,1
7393,0
1634,0
2457,0
9891,0
5558,1
9751,0
2300,0
4537,0
2938,0
1563,0
5689,0
8658,0
7517,1
1979,0
1883,0
3803,1
438,0
4635,0
4528,0
4332,1
3573,0
8741,0
8911,0
4817,0
6435,0
2986,0
7838,0
704,0
2280,0
8734,1
4147,0
5412,1
373,0
6405,0
9223,0
2585,0
1332,0
9572,1
5282,0
9131,0
8315,0
9809,1
1784,0
3182,0
494,1
7363,0
2860,0
7929,0
4041,0
7178,0
2897,0
366,0
849,0
7440,0
9454,0
4301,0
2653,0
3503,0
1541,0
4165,0
8866,0
322,1
2031,0
813,1
8939,0
9375,1
1079,0
2226,0
9136,0
9531,0
2705,0
6824,0
7556,1
1164,0
3261,0
4687,0
1450,1
3862,0
6103,0
9215,1
7120,0
6398,0
9588,0
6214,0
9645,0
5336,1
4056,0
9511,0
2999,0
9024,1
1231,0
1514,0
2313,0
1451,0
5267,0
6131,1
8531,1
6464,1
838,1
9915,0
8261,0
6414,0
8504,1
3567,0
9264,0
3087,0
8643,0
1714,0
339,1
9563,0
5942,1
9869,0
8102,0
8488,1
588,0
3365,1
2670,1
3589,0
34,0
28,0
8553,0
8117,1
2170,0
8377,0
5620,0
889,0
6489,0
3322,0
9396,0
3514,0
4420,0
8351,0
5361,0
3733,0
9463,0
7081,0
1654,0
5032,0
223,1
8625,1
6194,0
1590,0
5982,0
3256,0
6680,0
4770,0
2181,1
6803,1
4913,1
6786,0
4789,1
1209,0
421,0
8740,0
1706,0
1158,1
2306,0
273,0
171,0
3956,0
6696,0
3188,0
8132,0
4808,0
8083,0
1564,0
1782,1
843,1
9345,0
4461,0
904,1
5911,0
9950,0
9297,0
1547,0
2080,1
9881,0
3985,0
6389,0
7579,0
9245,0
6567,1
8206,0
3820,0
2646,0
4454,1
7159,1
8221,1
8596,0
9589,0
6071,0
2155,0
6712,0
3715,1
4057,0
5952,1
3102,0
558,0
4610,0
6978,0
1436,0
507,0
1869,0
755,0
5419,1
4050,0
8089,0
3836,1
2118,1
6152,0
7808,1
501,0
6259,0
9743,0
1539,0
6141,0
1211,0
9122,0
672,0
3377,1
8783,1
1464,0
1192,1
6984,1
1872,0
3590,0
6726,1
505,0
8118,0
506,0
9449,0
7131,0
4807,0
7303,0
1773,0
6854,0
4906,0
797,0
8785,0
7070,0
2829,0
9319,0
8737,0
312,0
746,0
3569,1
790,0
2476,0
9325,0
2570,0
5286,0
5215,1
2163,0
6577,0
8449,0
380,0
8508,0
1292,0
1912,1
599,0
3892,0
4141,0
1652,0
5224,0
1893,0
1944,0
3395,0
5479,0
9769,0
375,0
1966,0
3957,1
7135,0
7478,0
4505,0
9580,0
5288,0
1471,0
3346,0
6253,1
2853,1
8988,0
9775,0
6459,0
4062,1
5863,0
4306,0
4877,0
7249,0
5273,0
3990,0
1049,1
6175,0
6926,0
7864,0
2035,0
4039,0
6875,1
9354,0
1972,0
5072,0
2099,0
1499,0
9612,0
652,0
170,0
4085,0
242,0
5710,0
6972,1
2756,0
6884,0
5446,0
2076,1
4103,0
9559,0
7571,1
9466,1
4894,0
6692,0
8054,1
5389,0
9373,0
8021,0
8604,0
4480,0
8326,0
4078,0
640,1
1270,0
2778,0
9497,0
3861,1
3480,1
1534,1
325,0
2338,0
3980,0
6877,0
4054,1
2237,1
7106,0
9668,0
4745,1
864,0
6203,0
5508,0
7429,0
371,0
6296,0
5551,0
5723,0
5899,0
9287,0
7871,0
2364,0
3213,0
911,0
9047,0
9790,0
7289,0
9958,0
6536,0
9192,0
1423,0
9807,0
479,0
662,0
4476,0
8982,0
8077,0
2988,1
1119,0
2776,0
9835,0
5003,0
6649,0
7254,0
4427,0
7431,0
3981,0
6351,0
2893,0
2669,0
3977,0
5259,0
279,1
6730,0
6104,1
7020,0
1694,0
8912,0
3479,0
4416,0
7592,0
6282,0
5603,0
8619,0
7780,0
4296,0
4593,0
4844,0
2209,0
7605,0
5501,0
184,1
4800,0
4845,0
2350,1
553,0
1397,1
1384,1
9182,0
9817,0
297,1
443,0
7338,1
2077,0
7815,0
2229,0
2842,1
2537,0
8145,0
9536,1
6443,0
3367,1
4486,0
2578,0
1131,0
4818,0
320,0
1371,0
4042,0
9125,1
5145,0
907,1
9426,1
3950,0
6145,0
8886,0
6695,0
4977,0
6092,0
8408,0
926,0
6143,0
15,0
143,1
2363,0
129,0
1161,1
7551,0
6129,0
4665,0
5660,0
6460,0
1876,1
2488,0
5327,0
9361,0
1182,1
6135,0
6377,1
1170,0
2182,0
3371,1
8040,0
1859,0
4860,0
9255,1
8345,0
7347,0
4864,1
9886,0
6388,1
3121,0
387,0
7785,0
1032,0
7852,0
5418,0
931,0
4019,0
691,0
5298,0
6658,1
829,0
3498,0
2081,0
9440,1
44,0
3939,0
5257,0
8437,0
4319,0
2965,0
3969,1
1187,1
284,0
8873,0
4159,0
3092,0
4556,0
4584,0
4323,1
5504,0
7074,0
3364,0
8025,0
3195,0
8810,0
969,0
3734,0
925,0
9496,0
6451,0
8797,0
2851,1
5180,0
6723,0
9322,0
7810,0
4471,1
5168,0
4348,0
7903,0
3626,1
1789,0
8293,0
2059,0
4013,1
1902,0
5573,0
6925,0
75,0
2345,0
5484,1
430,1
4586,0
8099,0
8457,0
8156,0
7893,0
1553,0
240,0
783,0
3066,0
977,0
2941,0
5377,0
4730,1
1620,0
2146,0
1801,0
2095,0
6074,0
5245,0
1357,0
8063,0
6050,0
8368,1
6017,0
9931,0
8769,0
7503,0
1609,0
3096,1
9771,0
2415,0
2017,0
6018,0
4125,0
9802,0
3246,1
124,0
6425,0
5308,0
7463,0
9157,0
3341,0
598,1
2123,0
9498,0
7685,0
7049,1
9661,0
2197,0
4051,0
6054,1
3362,0
6851,0
725,0
4934,0
978,0
808,0
9603,0
1475,0
5935,0
9036,0
7335,0
3962,0
6422,0
4905,0
1235,0
1225,0
8049,1
9278,0
8671,1
5229,0
6950,0
3217,0
287,0
5023,0
2966,1
3164,0
6003,0
8887,1
1657,1
1975,0
2397,0
452,0
8030,1
4696,0
3681,1
422,1
9725,1
657,0
3301,0
6394,0
2845,1
8291,0
7497,0
1001,0
4198,1
2418,1
7482,0
5706,0
3847,0
961,0
1580,0
5007,1
2206,0
6312,0
9562,0
4231,0
757,0
2284,0
6663,0
4755,0
8211,0
807,0
6575,1
7719,0
1956,1
2445,0
5875,0
8163,1
6138,1
2402,0
1073,0
6557,0
4240,0
8509,0
2091,0
4527,0
7202,0
6795,0
7237,0
7422,0
6849,0
6836,0
1003,1
9099,0
6562,1
5614,0
4651,0
5313,0
1485,1
7607,0
1411,0
9303,0
709,0
9806,0
8042,1
7211,0
3076,0
8314,0
4101,0
5114,1
2722,0
9359,1
1268,0
2462,1
5464,0
268,1
3580,0
5349,0
7290,0
5157,0
6601,1
2821,0
5807,0
589,1
5955,1
5254,0
6661,0
7656,0
8725,0
6896,0
7594,0
2028,0
6818,0
677,1
5763,0
1232,1
5296,1
7103,1
5034,0
5452,1
2432,1
6319,0
6119,0
9158,0
9953,0
896,0
1611,1
6474,0
7661,1
7460,0
3806,0
8273,0
9451,1
4701,0
3961,0
5417,0
890,0
4999,0
7506,1
7881,0
5095,0
6932,0
9617,0
2799,0
584,1
3268,1
3932,0
1260,1
6205,1
310,0
7789,0
6458,0
6206,0
5882,1
4668,0
4298,0
3783,1
1008,1
8354,0
2185,0
3623,0
7039,0
4922,1
9673,0
7950,0
6125,0
4756,1
5074,0
90,1
5974,0
6418,0
8640,0
8690,0
2117,0
2937,0
6842,0
983,1
7260,0
9985,0
2925,0
6061,1
3214,0
6447,0
6779,1
7038,0
5663,0
627,0
8008,0
5125,1
4765,0
8143,0
9594,0
1269,0
128,0
6112,0
1711,0
7862,0
4235,0
5192,0
2398,0
5434,0
6057,0
9318,0
1186,0
6013,0
9793,0
